Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
580367,23381,PACK OF 12 VINTAGE LEAF TISSUES,1.0,2011-12-02 16:39:00,0.83,,United Kingdom
568989,23207,LUNCH BAG ALPHABET DESIGN,10.0,2011-09-29 16:41:00,1.65,14709.0,United Kingdom
548808,22084,PAPER CHAIN KIT EMPIRE INVALID,6.0,,2.95,17774.0,United Kingdom
562846,22382,LUNCH BAG SPACEBOY DESIGN,6.0,2011-08-10 09:29:00,4.96,,United Kingdom
539743,21249,WOODLAND  HEIGHT CHART STICKERS,1.0,2010-12-21 15:20:00,5.91,,United Kingdom
560271,22457,NATURAL SLATE HEART CHALKBOARD,2.0,2011-07-17 14:51:00,2.95,16474.0,United Kingdom
559055,23198,PANTRY MAGNETIC  SHOPPING LIST @@@,1.0,,3.29,,United Kingdom
578041,22952,60 CAKE CASES VINTAGE CHRISTMAS,1.0,2011-11-22 14:23:00,0.55,17338.0,United Kingdom
558096,22251,BIRDHOUSE DECORATION MAGIC GARDEN,2.0,2011-06-26 13:24:00,1.25,15532.0,United Kingdom
543020,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2.0,2011-02-02 14:29:00,2.95,15005.0,United Kingdom
543826,47471,RAINBOW PEGS PHOTO CLIP STRING,1.0,2011-02-14 09:41:00,1.46,,United Kingdom
556267,22478,BIRDHOUSE GARDEN MARKER,20.0,2011-06-09 19:33:00,1.25,13694.0,United Kingdom
577535,21098,CHRISTMAS TOILET ROLL,3.0,2011-11-20 14:07:00,1.25,14071.0,United Kingdom
560834,22386,JUMBO BAG PINK POLKADOT ???,20.0,,2.08,16523.0,United Kingdom @@@
576370,23205,CHARLOTTE BAG VINTAGE ALPHABET,20.0,2011-11-15 08:00:00,0.85,15981.0,United Kingdom
545227,21094,SET/6 RED SPOTTY PAPER PLATES @@@,24.0,2011-03-01 09:35:00,0.85,12428.0,Finland
557009,21194,PINK  HONEYCOMB PAPER FAN bad_value,12.0,,0.65,14321.0,United Kingdom mixed_CASE
580893,22642,SET OF 4 NAPKIN CHARMS STARS ###,6.0,,0.79,17290.0,United Kingdom
569026,23349,ROLL WRAP VINTAGE CHRISTMAS,12.0,2011-09-30 10:18:00,1.25,16101.0,United Kingdom
575206,23481,PEARLISED IVORY HEART SMALL,24.0,2011-11-09 10:26:00,1.04,14298.0,United Kingdom
544836,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24.0,2011-02-24 10:25:00,2.95,17613.0,United Kingdom
563430,21710,FOLDING UMBRELLA PINKWHITE POLKADOT,8.0,2011-08-16 11:50:00,4.95,14918.0,United Kingdom mixed_CASE
551811,22692,DOORMAT WELCOME TO OUR HOME,2.0,,7.95,15039.0,United Kingdom bad_value
537211,21430,SET/3 RED GINGHAM ROSE STORAGE BOX bad_value,4.0,2010-12-05 15:18:00,3.75,16143.0,United Kingdom ###
567380,21579,LOLITA  DESIGN  COTTON TOTE BAG,6.0,2011-09-20 10:06:00,2.25,12620.0,France
541871,22423,REGENCY CAKESTAND 3 TIER,1.0,2011-01-24 09:41:00,24.96,,United Kingdom
580304,23695,DOILY THANK YOU CARD,12.0,2011-12-02 14:25:00,0.42,18055.0,United Kingdom
578831,22086,PAPER CHAIN KIT 50'S CHRISTMAS,80.0,2011-11-25 15:15:00,2.55,15473.0,United Kingdom
574306,22549,PICTURE DOMINOES,12.0,2011-11-03 16:37:00,1.45,17481.0,United Kingdom
562113,23307,SET OF 60 PANTRY DESIGN CAKE CASES mixed_CASE,1.0,,1.25,,United Kingdom
580822,16216,LETTER SHAPE PENCIL SHARPENER,80.0,2011-12-06 11:33:00,0.06,17884.0,United Kingdom
569228,22753,SMALL YELLOW BABUSHKA NOTEBOOK,2.0,2011-10-02 14:47:00,0.85,15547.0,United Kingdom
579284,48187,DOORMAT NEW ENGLAND,50.0,2011-11-29 10:52:00,7.08,15061.0,United Kingdom
558760,23207,LUNCH BAG ALPHABET DESIGN,6.0,2011-07-03 12:38:00,1.65,16918.0,United Kingdom
579037,23498,CLASSIC BICYCLE CLIPS bad_value,72.0,,1.25,13418.0,United Kingdom @@@
546510,22993,SET OF 4 PANTRY JELLY MOULDS,12.0,2011-03-14 12:17:00,1.25,16353.0,United Kingdom
566271,21907,I'M ON HOLIDAY METAL SIGN,12.0,2011-09-11 13:44:00,2.1,14250.0,United Kingdom
571841,21042,RED RETROSPOT APRON,4.0,2011-10-19 12:21:00,5.95,17625.0,United Kingdom
566345,22813,PACK 3 BOXES BIRD PANNETONE,10.0,,1.95,17685.0,United Kingdom @@@
555108,23081,GREEN METAL BOX ARMY SUPPLIES,2.0,2011-05-31 14:18:00,8.25,18231.0,United Kingdom
558860,10125,MINI FUNKY DESIGN TAPES ???,1.0,2011-07-04 12:18:00,0.85,17975.0,United Kingdom ???
558456,23108,SET OF 10 LED DOLLY LIGHTS,4.0,2011-06-29 13:59:00,6.25,17063.0,United Kingdom
540410,POST,POSTAGE,3.0,,18.0,12530.0,Germany INVALID
541115,POST,POSTAGE,7.0,,28.0,12578.0,Italy
563432,22983,CARD BILLBOARD FONT INVALID,12.0,2011-08-16 12:12:00,0.42,16713.0,United Kingdom typoo
573585,21356,TOAST ITS - FAIRY FLOWER,19.0,2011-10-31 14:41:00,0.83,,United Kingdom
550617,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10.0,2011-04-19 13:03:00,2.08,13376.0,United Kingdom
543539,22197,SMALL POPCORN HOLDER,10.0,2011-02-09 14:18:00,0.85,17757.0,United Kingdom
568949,23202,JUMBO BAG VINTAGE LEAF,1.0,2011-09-29 15:13:00,4.13,,United Kingdom
564872,23318,BOX OF 6 MINI VINTAGE CRACKERS,48.0,2011-08-31 10:47:00,2.08,16083.0,United Kingdom
549116,22499,WOODEN UNION JACK BUNTING bad_value,6.0,2011-04-06 12:49:00,5.95,16670.0,United Kingdom
569246,85049H,URBAN BLACK RIBBONS,1.0,2011-10-03 09:57:00,0.83,14096.0,United Kingdom
544754,21454,PAINTED PINK RABBIT,12.0,,0.85,16394.0,United Kingdom
577497,22175,PINK OWL SOFT TOY,1.0,2011-11-20 12:22:00,2.95,17555.0,United Kingdom
575905,21975,PACK OF 60 DINOSAUR CAKE CASES,24.0,2011-11-11 15:49:00,0.55,13732.0,United Kingdom
567477,23103,JINGLE BELL HEART DECORATION,11.0,2011-09-20 13:20:00,66.0,16327.0,United Kingdom
574907,85232D,SET/3 DECOUPAGE STACKING TINS,6.0,2011-11-07 15:33:00,4.95,17043.0,United Kingdom ???
569653,20725,LUNCH BAG RED RETROSPOT ###,20.0,2011-10-05 12:52:00,1.65,12451.0,Switzerland
557256,22620,4 TRADITIONAL SPINNING TOPS,72.0,,1.45,17282.0,United Kingdom
575117,85032A,ROMANTIC IMAGES GIFT WRAP SET ###,1.0,,0.65,12748.0,United Kingdom ???
560239,21198,WHITE HEART CONFETTI IN TUBE,12.0,2011-07-17 11:50:00,1.65,13507.0,United Kingdom
559699,22361,GLASS JAR DAISY FRESH COTTON WOOL,6.0,2011-07-12 08:52:00,2.95,12682.0,France
536638,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4.0,2010-12-02 11:41:00,3.75,16244.0,United Kingdom
572540,72801d,4 SKY BLUE DINNER CANDLES,1.0,,2.46,,United Kingdom
542406,21754,HOME BUILDING BLOCK WORD bad_value,3.0,,5.95,17757.0,United Kingdom
576837,21680,WOODLAND  STICKERS,1.0,,1.63,,United Kingdom typoo
542794,22182,CAKE STAND VICTORIAN FILIGREE SMALL,1.0,2011-02-01 10:56:00,4.13,,United Kingdom
549225,22084,PAPER CHAIN KIT EMPIRE,48.0,2011-04-07 10:54:00,2.55,13777.0,United Kingdom
546922,85150,LADIES & GENTLEMEN METAL SIGN,6.0,2011-03-18 09:59:00,2.55,14110.0,United Kingdom
540469,47590A,BLUE HAPPY BIRTHDAY BUNTING,4.0,2011-01-07 14:04:00,5.45,12484.0,Spain
552520,22488,NATURAL SLATE RECTANGLE CHALKBOARD,2.0,2011-05-09 16:34:00,3.29,,United Kingdom
575367,22603,CHRISTMAS RETROSPOT TREE WOOD,12.0,2011-11-09 15:05:00,0.85,15114.0,United Kingdom
566281,21908,CHOCOLATE THIS WAY METAL SIGN,12.0,,2.1,12748.0,United Kingdom mixed_CASE
574098,21704,BAG 250g SWIRLY MARBLES bad_value,12.0,2011-11-03 10:03:00,0.85,16337.0,United Kingdom
554987,22188,BLACK HEART CARD HOLDER,1.0,2011-05-29 12:48:00,3.95,14823.0,United Kingdom
545072,20972,PINK CREAM FELT CRAFT TRINKET BOX,24.0,2011-02-28 08:43:00,1.25,12781.0,Czech Republic
555531,20978,36 PENCILS TUBE SKULLS,16.0,2011-06-05 11:53:00,1.25,12678.0,France
548874,22938,CUPCAKE LACE PAPER SET 6 ###,12.0,,1.95,17716.0,United Kingdom ???
570030,1395300.000,CHILDRENS CUTLERY CIRCUS PARADE,4.0,2011-10-07 10:44:00,4.15,12740.0,France
559055,21508,VINTAGE KID DOLLY CARD,1.0,2011-07-05 17:09:00,0.83,,United Kingdom
575477,21812,GARLAND WITH HEARTS AND BELLS,3.0,2011-11-09 16:14:00,3.29,,United Kingdom
547067,85099F,JUMBO BAG STRAWBERRY,20.0,2011-03-20 13:43:00,1.95,12921.0,United Kingdom
541113,22112,CHOCOLATE HOT WATER BOTTLE,3.0,2011-01-13 15:18:00,4.95,16775.0,United Kingdom
573585,85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,6.0,2011-10-31 14:41:00,1.63,,United Kingdom
579840,22355,CHARLOTTE BAG SUKI DESIGN,10.0,2011-11-30 16:19:00,0.85,18158.0,United Kingdom
564754,84510A,SET OF 4 ENGLISH ROSE COASTERS mixed_CASE,1.0,,2.46,,United Kingdom @@@
578270,22623,BOX OF VINTAGE JIGSAW BLOCKS,1.0,2011-11-23 13:39:00,12.46,14096.0,United Kingdom
565219,22543,MINI JIGSAW BAKE A CAKE,24.0,2011-09-01 18:07:00,0.42,14420.0,United Kingdom
581492,22694,WICKER STAR,1.0,2011-12-09 10:03:00,4.13,,United Kingdom
570412,23167,SMALL CERAMIC TOP STORAGE JAR,20.0,2011-10-10 13:12:00,0.83,16385.0,United Kingdom bad_value
578789,21257,VICTORIAN SEWING BOX MEDIUM,2.0,2011-11-25 12:17:00,7.95,16161.0,United Kingdom
578344,84598,BOYS ALPHABET IRON ON PATCHES,4.0,2011-11-24 09:21:00,0.42,,United Kingdom
547830,22260,FELT EGG COSY BLUE RABBIT,2.0,2011-03-25 15:50:00,1.63,,United Kingdom
556540,23240,SET OF 4 KNICK KNACK TINS DOILEY,6.0,2011-06-13 12:51:00,4.15,13552.0,United Kingdom
550331,22084,PAPER CHAIN KIT EMPIRE,1.0,2011-04-17 13:43:00,2.95,15555.0,United Kingdom bad_value
572882,23302,KNEELING MAT HOUSEWORK  DESIGN ###,12.0,,1.65,18226.0,United Kingdom
569910,20727,LUNCH BAG  BLACK SKULL. @@@,20.0,,1.65,17139.0,United Kingdom typoo
563737,22304,COFFEE MUG BLUE PAISLEY DESIGN,6.0,2011-08-18 18:51:00,2.55,16261.0,United Kingdom
546848,72741,GRAND CHOCOLATECANDLE,9.0,2011-03-17 12:53:00,1.45,13533.0,United Kingdom
552013,20717,STRAWBERRY SHOPPER BAG,10.0,2011-05-05 17:34:00,1.25,12451.0,Switzerland
34564680.000,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2.0,2011-11-13 16:22:00,4.25,14432.0,United Kingdom
554113,15036,ASSORTED COLOURS SILK FAN,12.0,2011-05-22 14:53:00,0.83,16700.0,United Kingdom
541660,22862,LOVE HEART NAPKIN BOX bad_value,2.0,,4.25,17787.0,United Kingdom ###
565328,22193,RED DINER WALL CLOCK,4.0,2011-09-02 13:50:00,8.5,14004.0,United Kingdom
577488,22617,BAKING SET SPACEBOY DESIGN,48.0,2011-11-20 12:00:00,4.25,13090.0,United Kingdom
537633,22733,3D TRADITIONAL CHRISTMAS STICKERS,1.0,2010-12-07 15:14:00,1.25,,United Kingdom
580508,35964,FOLKART CLIP ON STARS mixed_CASE,1.0,2011-12-04 13:45:00,0.39,,United Kingdom typoo
559552,22089,PAPER BUNTING VINTAGE PAISLEY,1.0,2011-07-10 16:29:00,2.95,16014.0,United Kingdom
552574,84832,ZINC WILLIE WINKIE  CANDLE STICK @@@,120.0,,0.85,15311.0,United Kingdom @@@
568688,22356,CHARLOTTE BAG PINK POLKADOT,10.0,2011-09-28 14:38:00,0.85,16458.0,United Kingdom
575637,22065,CHRISTMAS PUDDING TRINKET POT @@@,2.0,,0.39,16904.0,United Kingdom @@@
572192,82494L,WOODEN FRAME ANTIQUE WHITE,6.0,2011-10-21 11:30:00,2.95,18118.0,United Kingdom
541119,84378,SET OF 3 HEART COOKIE CUTTERS,12.0,2011-01-14 08:16:00,1.25,16493.0,United Kingdom
567795,22556,PLASTERS IN TIN CIRCUS PARADE,12.0,2011-09-22 11:44:00,1.65,14646.0,Netherlands
573405,22470,HEART OF WICKER LARGE bad_value,3.0,2011-10-30 15:55:00,2.95,13822.0,United Kingdom ???
547920,85028S,FRENCH CHATEAU SMALL FRUITBOWL,2.0,2011-03-28 12:52:00,1.95,14730.0,United Kingdom
565366,22112,CHOCOLATE HOT WATER BOTTLE,3.0,2011-09-02 14:56:00,4.95,17091.0,United Kingdom
570219,22383,LUNCH BAG SUKI DESIGN,6.0,2011-10-09 12:44:00,1.65,16809.0,United Kingdom
568061,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2.0,2011-09-23 13:12:00,2.95,16910.0,United Kingdom
565478,22355,CHARLOTTE BAG SUKI DESIGN,5.0,2011-09-05 11:18:00,0.85,15005.0,United Kingdom
550796,48138,DOORMAT UNION FLAG,1.0,2011-04-20 14:38:00,7.95,17211.0,United Kingdom
543306,22037,ROBOT BIRTHDAY CARD,12.0,,0.42,16686.0,United Kingdom bad_value
541219,20966,SANDWICH BATH SPONGE,1.0,2011-01-14 14:06:00,2.46,,United Kingdom
539437,22374,AIRLINE BAG VINTAGE JET SET RED,1.0,2010-12-17 14:54:00,8.47,,United Kingdom
573508,20685,DOORMAT RED RETROSPOT,2.0,2011-10-31 12:11:00,8.25,12552.0,Italy
567183,82483,WOOD 2 DRAWER CABINET WHITE FINISH,6.0,,6.95,14769.0,United Kingdom typoo
581492,21874,GIN AND TONIC MUG,2.0,2011-12-09 10:03:00,3.29,,United Kingdom
548732,22365,DOORMAT RESPECTABLE HOUSE,2.0,2011-04-04 10:16:00,7.95,-484260.0,United Kingdom
541987,2248000.000,RED TEA TOWEL CLASSIC DESIGN INVALID,3.0,,1.25,14130.0,United Kingdom typoo
545334,22269,EGG CUP NATURAL CHICKEN,4.0,2011-03-01 16:34:00,1.25,15750.0,United Kingdom
578620,22563,HAPPY STENCIL CRAFT,1.0,2011-11-24 15:21:00,1.25,17247.0,United Kingdom
550320,21770,OPEN CLOSED METAL SIGN,1.0,,4.95,12748.0,United Kingdom
547243,85049D,BRIGHT BLUES RIBBONS ###,2.0,,1.25,17231.0,United Kingdom ???
574485,85150,LADIES & GENTLEMEN METAL SIGN,48.0,2011-11-04 12:56:00,2.1,13798.0,United Kingdom
536876,21870,I CAN ONLY PLEASE ONE PERSON MUG bad_value,1.0,2010-12-03 11:36:00,3.36,,United Kingdom
554788,2217800.000,VICTORIAN GLASS HANGING T-LIGHT,12.0,2011-05-26 12:00:00,1.25,12987.0,United Kingdom
574310,85093,CANDY SPOT EGG WARMER HARE,20.0,2011-11-03 16:56:00,0.39,13467.0,United Kingdom
553661,23073,GEORGIAN TRINKET BOX INVALID,2.0,,12.5,13572.0,United Kingdom @@@
543806,22501,PICNIC BASKET WICKER LARGE,2.0,2011-02-13 12:48:00,9.95,17085.0,United Kingdom
543468,22233,JIGSAW RABBIT AND BIRDHOUSE,3.0,2011-02-08 14:45:00,1.65,14562.0,United Kingdom
581125,21993,FLORAL FOLK STATIONERY SET ###,2.0,2011-12-07 12:41:00,1.25,14087.0,United Kingdom
549116,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6.0,2011-04-06 12:49:00,2.95,16670.0,United Kingdom
560978,22983,CARD BILLBOARD FONT,12.0,2011-07-22 12:20:00,0.42,15815.0,United Kingdom
54466000.000,22385,JUMBO BAG SPACEBOY DESIGN,10.0,2011-02-22 13:47:00,1.95,15078.0,United Kingdom
579461,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32.0,2011-11-29 14:42:00,2.55,15615.0,United Kingdom
556241,21394,RED POLKADOT BEAKER,48.0,2011-06-09 16:04:00,0.39,12597.0,Spain
565378,23204,CHARLOTTE BAG APPLES DESIGN,11.0,2011-09-02 15:16:00,2.46,,United Kingdom
575583,21931,JUMBO STORAGE BAG SUKI,2.0,2011-11-10 11:55:00,2.08,14456.0,United Kingdom
573904,23103,JINGLE BELL HEART DECORATION,6.0,2011-11-01 14:54:00,1.65,14505.0,United Kingdom
557226,23308,SET OF 60 VINTAGE LEAF CAKE CASES,24.0,2011-06-17 13:39:00,0.55,15805.0,United Kingdom
572863,20717,STRAWBERRY SHOPPER BAG,10.0,2011-10-26 12:53:00,1.25,17841.0,United Kingdom
563903,23307,SET OF 60 PANTRY DESIGN CAKE CASES,4.0,2011-08-21 11:15:00,0.55,17068.0,United Kingdom
579123,23460,SWEETHEART WALL TIDY,2.0,2011-11-28 12:08:00,9.95,14217.0,United Kingdom
566427,23236,STORAGE TIN VINTAGE DOILY,2.0,2011-09-12 14:24:00,2.89,17433.0,United Kingdom
556507,23049,RECYCLED ACAPULCO MAT RED,6.0,2011-06-13 09:55:00,8.25,12567.0,France
577795,22211,WOOD STAMP SET FLOWERS,1.0,2011-11-21 16:50:00,0.83,13246.0,United Kingdom
542633,22077,6 RIBBONS RUSTIC CHARM,2.0,2011-01-31 10:31:00,4.13,,United Kingdom
556632,48188,DOORMAT WELCOME PUPPIES,1.0,2011-06-13 15:09:00,7.95,16987.0,United Kingdom
559923,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,2.0,,1.25,,United Kingdom
575739,90055,CRACKED GLAZE EARRINGS BROWN,1.0,2011-11-11 09:05:00,2.48,,United Kingdom
578520,22332,SKULLS PARTY BAG + STICKER SET,3.0,2011-11-24 13:57:00,1.65,14591.0,United Kingdom
547386,84991,60 TEATIME FAIRY CAKE CASES,1.0,2011-03-22 15:52:00,1.25,,United Kingdom
567793,21326,AGED GLASS SILVER T-LIGHT HOLDER,12.0,2011-09-22 11:40:00,0.65,12657.0,France
569220,47566,PARTY BUNTING,4.0,2011-10-02 13:26:00,4.95,16007.0,United Kingdom
541421,22906,12 MESSAGE CARDS WITH ENVELOPES,1.0,2011-01-17 17:44:00,3.29,,United Kingdom
551142,21933,PINK VINTAGE PAISLEY PICNIC BAG ???,4.0,2011-04-26 13:22:00,1.65,17613.0,United Kingdom
540383,21948,SET OF 6 CAKE CHOPSTICKS,36.0,2011-01-06 17:47:00,1.25,16422.0,United Kingdom
564317,47591D,PINK FAIRY CAKE CHILDRENS APRON,8.0,,1.95,13890.0,United Kingdom typoo
571502,22465,HANGING METAL STAR LANTERN,12.0,2011-10-17 15:18:00,1.65,14422.0,United Kingdom
574696,22187,GREEN CHRISTMAS TREE CARD HOLDER,2.0,2011-11-06 13:40:00,1.95,13634.0,United Kingdom
561209,22607,WOODEN ROUNDERS GARDEN SET,2.0,2011-07-25 16:57:00,9.95,,United Kingdom
580115,20619,TROPICAL PASSPORT COVER @@@,1.0,2011-12-01 16:22:00,4.13,,United Kingdom INVALID
567293,22467,GUMBALL COAT RACK,6.0,2011-09-19 12:01:00,2.55,12640.0,France
537421,22694,WICKER STAR,2.0,2010-12-06 15:25:00,2.1,17218.0,United Kingdom
541088,21523,DOORMAT FANCY FONT HOME SWEET HOME,10.0,2011-01-13 12:41:00,6.75,15513.0,United Kingdom
568590,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,24.0,2011-09-28 10:29:00,0.29,13126.0,United Kingdom
541591,22248,DECORATION  PINK CHICK MAGIC GARDEN ###,6.0,,0.85,15831.0,United Kingdom @@@
536876,21992,VINTAGE PAISLEY STATIONERY SET,18.0,2010-12-03 11:36:00,2.51,,United Kingdom
578347,21943,CAKES AND RABBITS DESIGN FLANNEL,1.0,2011-11-24 09:26:00,1.63,,United Kingdom
543001,48111,DOORMAT 3 SMILEY CATS,2.0,2011-02-02 12:26:00,7.95,14127.0,United Kingdom
546365,21671,RED SPOT CERAMIC DRAWER KNOB mixed_CASE,12.0,,1.25,12520.0,Germany ###
566912,21523,DOORMAT FANCY FONT HOME SWEET HOME,2.0,2011-09-15 14:05:00,8.25,14367.0,United Kingdom
545797,85150,LADIES & GENTLEMEN METAL SIGN,1.0,2011-03-07 12:17:00,2.55,16225.0,United Kingdom
579940,23166,MEDIUM CERAMIC TOP STORAGE JAR,12.0,,1.25,16938.0,United Kingdom @@@
541830,82613D,METAL SIGN CUPCAKE SINGLE HOOK,2.0,2011-01-21 17:09:00,0.83,,United Kingdom
576353,22093,MOTORING TISSUE BOX,1.0,2011-11-14 16:17:00,0.39,15050.0,United Kingdom
543535,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,16.0,2011-02-09 13:37:00,1.49,17537.0,United Kingdom
549100,22553,PLASTERS IN TIN SKULLS,5.0,2011-04-06 11:14:00,3.29,,United Kingdom
543997,22331,WOODLAND PARTY BAG + STICKER SET,2.0,2011-02-15 10:49:00,1.65,17348.0,United Kingdom
567530,22635,CHILDS BREAKFAST SET DOLLY GIRL @@@,2.0,2011-09-21 09:33:00,9.95,12390.0,Belgium ???
537638,21352,EUCALYPTUS & PINECONE  WREATH,1.0,2010-12-07 15:28:00,5.91,,United Kingdom
556915,20886,BOX OF 9 PEBBLE CANDLES,1.0,2011-06-15 13:35:00,1.95,15036.0,United Kingdom
578292,22260,FELT EGG COSY BLUE RABBIT,4.0,2011-11-23 14:35:00,0.85,13174.0,United Kingdom
574273,22603,CHRISTMAS RETROSPOT TREE WOOD,3.0,2011-11-03 14:33:00,0.85,16322.0,United Kingdom
544691,22057,CERAMIC PLATE STRAWBERRY DESIGN,12.0,2011-02-23 09:09:00,1.49,13804.0,United Kingdom
550941,22284,HEN HOUSE DECORATION,2.0,2011-04-21 15:46:00,1.65,17109.0,United Kingdom
575964,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1.0,2011-11-13 12:31:00,4.25,15021.0,United Kingdom
554946,23167,SMALL CERAMIC TOP STORAGE JAR,96.0,2011-05-27 14:22:00,0.69,18242.0,United Kingdom
559055,21058,PARTY INVITES WOODLAND,6.0,2011-07-05 17:09:00,0.83,,United Kingdom
544798,37495,FAIRY CAKE BIRTHDAY CANDLE SET typoo,4.0,,3.75,17063.0,United Kingdom mixed_CASE
565593,23344,JUMBO BAG 50'S CHRISTMAS,10.0,2011-09-05 14:07:00,2.08,17612.0,United Kingdom
536587,22867,HAND WARMER BIRD DESIGN,12.0,2010-12-01 16:33:00,2.1,14142.0,United Kingdom
565928,84978,HANGING HEART JAR T-LIGHT HOLDER,36.0,2011-09-08 10:09:00,1.06,,EIRE
552894,18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER INVALID,2.0,,2.55,14606.0,United Kingdom
541670,22722,SET OF 6 SPICE TINS PANTRY DESIGN,24.0,2011-01-20 12:34:00,3.45,14911.0,EIRE
564309,23297,SET 40 HEART SHAPE PETIT FOUR CASES mixed_CASE,16.0,2011-08-24 12:39:00,1.65,12471.0,Germany ???
559876,21447,12 IVORY ROSE PEG PLACE SETTINGS,1.0,2011-07-13 11:09:00,1.25,15752.0,United Kingdom INVALID
581138,20724,RED RETROSPOT CHARLOTTE BAG,200.0,2011-12-07 13:17:00,0.72,12950.0,United Kingdom
573585,84251G,"GREETING CARD, OVERCROWDED POOL.",1.0,2011-10-31 14:41:00,0.83,,United Kingdom
537140,62018,SOMBRERO,1.0,2010-12-05 12:53:00,1.95,12748.0,United Kingdom bad_value
542398,22179,SET 10 LIGHTS NIGHT OWL,2.0,2011-01-27 15:36:00,6.75,13174.0,United Kingdom
563928,21175,GIN + TONIC DIET METAL SIGN,1.0,,2.55,17059.0,United Kingdom INVALID
545004,22674,FRENCH TOILET SIGN BLUE METAL,12.0,2011-02-25 12:48:00,1.25,13753.0,United Kingdom
556813,90059A,DIAMANTE HAIR GRIP PACK/2 CRYSTAL,1.0,2011-06-14 17:28:00,1.65,,United Kingdom
551269,22457,NATURAL SLATE HEART CHALKBOARD,6.0,2011-04-27 12:21:00,2.95,12840.0,United Kingdom
577524,22154,ANGEL DECORATION 3 BUTTONS,20.0,,0.42,16905.0,United Kingdom bad_value
537208,22726,ALARM CLOCK BAKELIKE GREEN,1.0,2010-12-05 15:12:00,3.75,15889.0,United Kingdom bad_value
564372,20749,ASSORTED COLOUR MINI CASES,4.0,2011-08-25 09:55:00,7.95,12714.0,France
554160,16225,RATTLE SNAKE EGGS typoo,1.0,,1.25,17841.0,United Kingdom mixed_CASE
540798,20992,JAZZ HEARTS PURSE NOTEBOOK,3.0,2011-01-11 12:11:00,0.85,17365.0,United Kingdom
575929,23083,SET 6 PAPER TABLE LANTERN STARS bad_value,6.0,2011-11-11 17:23:00,3.75,13310.0,United Kingdom typoo
581006,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24.0,2011-12-07 08:45:00,2.95,14911.0,EIRE
549568,85099B,JUMBO BAG RED RETROSPOT,10.0,2011-04-10 15:09:00,2.08,15665.0,United Kingdom
578844,23535,WALL ART BICYCLE SAFETY,7.0,2011-11-25 16:14:00,12.46,,United Kingdom
572671,23116,VEGETABLE GARDEN CHOPPING BOARD,36.0,2011-10-25 13:14:00,4.15,13340.0,United Kingdom
565840,46776F,WOVEN ROSE GARDEN CUSHION COVER,1.0,2011-09-07 12:02:00,4.13,,United Kingdom
539039,21908,CHOCOLATE THIS WAY METAL SIGN,12.0,2010-12-15 15:00:00,2.1,13124.0,United Kingdom
548898,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX ???,2.0,,4.25,17214.0,United Kingdom INVALID
563705,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,2.0,2011-08-18 14:33:00,9.95,17736.0,United Kingdom
563912,22139,RETROSPOT TEA SET CERAMIC 11 PC,3.0,2011-08-21 12:58:00,4.95,17675.0,United Kingdom
550278,20728,LUNCH BAG CARS BLUE,16.0,2011-04-15 13:15:00,4.96,,United Kingdom
575875,23377,PACK OF 12 DOLLY GIRL TISSUES typoo,3.0,2011-11-11 13:06:00,0.83,,United Kingdom ???
538177,20770,ABSTRACT CIRCLE JOURNAL,1.0,2010-12-10 09:51:00,2.51,,United Kingdom
580712,21485,RETROSPOT HEART HOT WATER BOTTLE,3.0,2011-12-05 16:37:00,4.95,13021.0,United Kingdom
571239,23254,CHILDRENS CUTLERY DOLLY GIRL,4.0,2011-10-14 14:54:00,4.15,12744.0,Singapore
556909,84968A,SET OF 16 VINTAGE ROSE CUTLERY,2.0,2011-06-15 13:23:00,12.75,17536.0,United Kingdom
573137,23603,SET 10 CARD KRAFT REINDEER 17084 typoo,1.0,,2.49,,United Kingdom bad_value
541606,84804A,CREAM DELPHINIUM ARTIFICIAL FLOWER ###,12.0,2011-01-20 09:25:00,2.95,14784.0,United Kingdom mixed_CASE
561653,20992,JAZZ HEARTS PURSE NOTEBOOK,24.0,2011-07-28 15:55:00,0.39,14002.0,United Kingdom
547712,22626,BLACK KITCHEN SCALES,1.0,2011-03-24 19:31:00,340.0,16905.0,United Kingdom
543111,22666,RECIPE BOX PANTRY YELLOW DESIGN,2.0,2011-02-03 12:44:00,2.95,15719.0,United Kingdom
576217,85168B,BLACK BAROQUE CARRIAGE CLOCK,1.0,2011-11-14 12:56:00,9.95,17081.0,United Kingdom
